user_id,cohort_id_true,entity_type,home_country,psp_id,issuer_id,issuer_intl_live,psp_intl_supported,intl_toggle_status,first_seen_date,risk_tier,fx_elasticity_true,nudge_receptivity_true,baseline_propensity_true,tau_true,consent_profiling,consent_location,consent_marketing,direction
U_c6e9ca9593,O-2,RESIDENT,IN,BHIM,ISSUER_10,True,False,ON,2026-02-09,STD,0.59,-0.157,0.406,-0.088,True,True,True,OUT
U_77c0e1a80b,O-2,RESIDENT,IN,PHONEPE,ISSUER_08,True,True,ON,2025-04-08,STD,0.527,0.279,0.182,0.147,True,True,True,OUT
U_f67941cdcb,O-6,RESIDENT,IN,BHIM,ISSUER_07,False,False,OFF,2026-02-11,STD,0.39,-0.136,0.427,0.005,False,True,True,OUT
U_9076dc5526,O-3,RESIDENT,IN,PHONEPE,ISSUER_11,True,True,ON,2025-01-24,STD,0.576,-0.049,0.782,-0.15,True,True,False,OUT
U_ebbf1744b9,O-2,RESIDENT,IN,BHIM,ISSUER_11,True,True,ON,2025-05-06,STD,0.198,-0.048,0.648,-0.15,False,True,False,OUT
U_1e3e9deff6,O-6,RESIDENT,IN,PHONEPE,ISSUER_05,True,False,OFF,2026-06-08,STD,0.733,0.348,0.12,0.084,False,True,False,OUT
U_58a0f61228,O-1,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,ON,2025-11-14,STD,0.535,0.315,0.271,-0.092,True,False,False,OUT
U_d29f852756,O-3,RESIDENT,IN,BHIM,ISSUER_12,True,True,OFF,2025-12-22,STD,0.828,-0.048,0.23,0.09,True,True,False,OUT
U_95414e21fe,O-5,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,OFF,2026-03-23,STD,0.635,0.269,0.206,-0.044,True,False,False,OUT
U_d46c64177c,O-1,RESIDENT,IN,BHIM,ISSUER_05,True,True,ON,2025-11-10,STD,0.557,-0.162,0.6,-0.15,True,True,False,OUT
U_c899aa7cf2,O-6,RESIDENT,IN,PHONEPE,ISSUER_01,True,True,OFF,2025-09-03,STD,0.634,0.182,0.443,0.037,True,True,False,OUT
U_b29606e416,O-1,RESIDENT,IN,GPAY,ISSUER_12,True,True,ON,2024-10-13,STD,0.468,-0.098,0.684,0.008,True,True,True,OUT
U_0afec746e5,O-3,RESIDENT,IN,GPAY,ISSUER_03,True,True,OFF,2025-03-19,STD,0.671,0.143,0.276,-0.014,False,True,True,OUT
U_601ae3d2bc,O-3,RESIDENT,IN,PHONEPE,ISSUER_02,True,True,OFF,2025-12-02,STD,0.161,0.306,0.309,0.085,True,False,True,OUT
U_2a23becead,O-1,RESIDENT,IN,GPAY,ISSUER_04,True,True,ON,2024-08-30,STD,0.726,0.038,0.345,0.086,True,True,False,OUT
U_123de5b504,O-1,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,ON,2026-01-13,STD,0.58,-0.04,0.115,0.292,True,True,True,OUT
U_c68055d1d1,O-1,RESIDENT,IN,PHONEPE,ISSUER_04,True,True,ON,2026-05-01,STD,0.774,0.015,0.363,0.188,True,True,True,OUT
U_462bce164e,O-6,RESIDENT,IN,BHIM,ISSUER_02,False,True,OFF,2024-11-05,ELEVATED,0.446,0.249,0.404,0.065,True,True,False,OUT
U_7d513ab492,O-2,RESIDENT,IN,GPAY,ISSUER_09,True,True,OFF,2025-12-16,STD,0.27,-0.045,0.146,0.032,False,False,False,OUT
U_240f573fc2,O-5,RESIDENT,IN,BHIM,ISSUER_07,False,True,ON,2026-05-17,STD,0.437,-0.261,0.317,-0.149,True,False,True,OUT
U_2d52105575,O-5,RESIDENT,IN,BHIM,ISSUER_01,True,True,ON,2026-01-01,STD,0.347,0.083,0.117,0.046,True,True,False,OUT
U_08e9a161cd,O-4,RESIDENT,IN,PHONEPE,ISSUER_11,True,True,OFF,2024-10-08,STD,0.443,0.322,0.274,-0.058,True,False,True,OUT
U_6169d52073,O-2,RESIDENT,IN,GPAY,ISSUER_04,False,True,ON,2026-01-17,STD,0.947,0.255,0.084,-0.009,True,False,False,OUT
U_235a1e4eea,O-1,RESIDENT,IN,GPAY,ISSUER_08,False,True,ON,2026-02-20,STD,0.597,-0.093,0.95,-0.15,True,True,False,OUT
U_f33253812e,O-4,RESIDENT,IN,PHONEPE,ISSUER_11,True,False,OFF,2025-03-21,STD,0.605,-0.014,0.642,-0.15,True,False,False,OUT
U_b603c8c587,O-6,RESIDENT,IN,PHONEPE,ISSUER_01,False,False,OFF,2026-07-04,STD,0.37,-0.047,0.197,-0.056,True,True,False,OUT
U_d3e8a55285,O-2,RESIDENT,IN,BHIM,ISSUER_02,True,True,ON,2025-06-03,STD,0.754,0.105,0.364,-0.033,True,False,False,OUT
U_cf12ff486f,O-1,RESIDENT,IN,PHONEPE,ISSUER_11,True,True,ON,2024-11-10,STD,0.679,0.108,0.23,0.111,True,False,False,OUT
U_48e65a8778,O-5,RESIDENT,IN,GPAY,ISSUER_02,True,True,ON,2024-08-26,STD,0.247,0.171,0.1,0.002,False,True,True,OUT
U_f0ef7a65b3,O-6,RESIDENT,IN,PHONEPE,ISSUER_08,True,False,OFF,2025-05-14,STD,0.113,0.055,0.27,-0.133,True,True,False,OUT
U_44481f79e9,O-6,RESIDENT,IN,GPAY,ISSUER_03,True,False,OFF,2025-09-18,STD,0.423,0.6,0.319,-0.15,True,True,True,OUT
U_e16cb5da7b,O-1,RESIDENT,IN,PHONEPE,ISSUER_03,True,True,ON,2025-02-14,STD,0.748,0.127,0.464,-0.15,True,False,True,OUT
U_3f885766d3,O-2,RESIDENT,IN,GPAY,ISSUER_04,True,True,OFF,2026-05-26,STD,0.481,0.099,0.139,0.151,False,True,False,OUT
U_cefd0e69e1,O-3,RESIDENT,IN,GPAY,ISSUER_04,True,True,OFF,2025-05-06,STD,0.713,-0.026,0.291,-0.078,True,True,True,OUT
U_25fcba9208,O-6,RESIDENT,IN,GPAY,ISSUER_11,False,False,OFF,2025-04-04,STD,0.527,0.032,0.14,-0.131,True,True,False,OUT
U_491e73f6be,O-5,RESIDENT,IN,BHIM,ISSUER_07,True,True,OFF,2024-10-28,ELEVATED,0.393,0.31,0.332,-0.04,True,False,False,OUT
U_309a634eae,O-4,RESIDENT,IN,BHIM,ISSUER_06,True,True,OFF,2025-07-30,STD,0.335,0.049,0.31,-0.144,True,False,True,OUT
U_eafa94cb0d,O-2,RESIDENT,IN,PHONEPE,ISSUER_02,True,True,OFF,2026-04-30,STD,0.78,0.169,0.151,0.03,False,False,False,OUT
U_6643a373f8,O-1,RESIDENT,IN,BHIM,ISSUER_04,True,True,ON,2026-05-25,STD,0.569,0.272,0.042,0.031,True,True,True,OUT
U_238787ed69,O-2,RESIDENT,IN,BHIM,ISSUER_07,True,True,OFF,2026-07-30,STD,0.493,-0.157,0.287,0.114,False,True,False,OUT
U_7540c13bd6,O-1,RESIDENT,IN,BHIM,ISSUER_07,True,True,ON,2025-10-28,STD,0.793,0.236,0.232,0.023,True,False,False,OUT
U_aa79e427cf,O-2,RESIDENT,IN,PHONEPE,ISSUER_12,True,True,OFF,2025-10-25,STD,0.455,0.03,0.156,-0.017,True,True,True,OUT
U_16b636524d,O-3,RESIDENT,IN,GPAY,ISSUER_05,True,True,ON,2024-09-21,STD,0.539,-0.085,0.565,0.085,True,True,False,OUT
U_538e585bed,O-6,RESIDENT,IN,GPAY,ISSUER_12,True,False,OFF,2025-02-19,STD,0.496,0.112,0.21,-0.086,True,True,True,OUT
U_3517f524ba,O-2,RESIDENT,IN,BHIM,ISSUER_08,True,True,OFF,2024-09-04,STD,0.652,-0.104,0.336,0.148,False,True,False,OUT
U_ffee9241ed,O-4,RESIDENT,IN,GPAY,ISSUER_05,True,True,OFF,2025-01-15,STD,0.68,-0.244,0.95,-0.15,True,False,True,OUT
U_c19a3b5a75,O-1,RESIDENT,IN,GPAY,ISSUER_02,True,True,ON,2026-07-07,STD,0.583,0.045,0.296,0.188,True,True,False,OUT
U_5f83cc8ebe,O-6,RESIDENT,IN,PHONEPE,ISSUER_11,False,False,OFF,2024-12-23,STD,0.443,-0.013,0.81,-0.134,True,False,False,OUT
U_820e1219bc,O-1,RESIDENT,IN,GPAY,ISSUER_11,True,True,ON,2025-05-11,STD,0.667,0.027,0.118,0.305,True,False,False,OUT
U_3db47ad8fd,O-6,RESIDENT,IN,GPAY,ISSUER_02,False,False,OFF,2025-05-14,STD,0.115,-0.092,0.434,0.135,True,True,True,OUT
U_575e714c3f,O-1,RESIDENT,IN,BHIM,ISSUER_11,True,True,ON,2026-03-11,STD,0.35,0.593,0.123,0.227,True,True,True,OUT
U_93fd732a02,O-1,RESIDENT,IN,GPAY,ISSUER_09,False,True,ON,2025-07-03,STD,0.274,0.028,0.07,0.141,True,True,True,OUT
U_cbe31af3ad,O-5,RESIDENT,IN,PHONEPE,ISSUER_04,True,True,OFF,2025-03-12,STD,0.294,-0.044,0.373,0.069,False,True,True,OUT
U_909014bd06,O-4,RESIDENT,IN,GPAY,ISSUER_11,True,True,ON,2024-12-10,STD,0.65,0.405,0.03,0.102,True,True,True,OUT
U_4b51ded950,O-1,RESIDENT,IN,BHIM,ISSUER_03,True,True,ON,2025-05-01,STD,0.235,0.348,0.106,0.024,True,False,False,OUT
U_3d556632d5,O-2,RESIDENT,IN,BHIM,ISSUER_06,True,True,OFF,2025-08-16,STD,0.323,0.015,0.195,0.023,True,False,True,OUT
U_4a498e36af,O-6,RESIDENT,IN,BHIM,ISSUER_08,False,False,OFF,2026-07-16,STD,0.065,-0.039,0.175,-0.076,True,False,True,OUT
U_e6bee88e4f,O-6,RESIDENT,IN,GPAY,ISSUER_12,False,False,OFF,2025-01-14,STD,0.713,-0.062,0.519,0.022,False,True,True,OUT
U_4cb5c702d6,O-5,RESIDENT,IN,GPAY,ISSUER_09,True,True,OFF,2024-09-02,STD,0.236,0.044,0.286,-0.02,True,False,True,OUT
U_b0f5f7724c,O-1,RESIDENT,IN,PHONEPE,ISSUER_01,True,True,ON,2025-02-07,STD,0.131,0.216,0.147,0.005,True,False,True,OUT
U_b32abc7956,O-1,RESIDENT,IN,PHONEPE,ISSUER_09,True,False,ON,2026-07-04,STD,0.861,0.383,0.142,0.143,False,True,False,OUT
U_a12544660b,O-2,RESIDENT,IN,BHIM,ISSUER_09,True,True,OFF,2025-12-19,STD,0.384,0.464,0.299,-0.112,True,True,False,OUT
U_a477bf27e6,O-1,RESIDENT,IN,GPAY,ISSUER_03,True,True,ON,2024-10-23,STD,0.599,0.104,0.406,-0.125,False,False,False,OUT
U_6982e4e7ae,O-1,RESIDENT,IN,PHONEPE,ISSUER_09,True,True,ON,2025-12-16,STD,0.511,-0.003,0.269,0.031,False,True,True,OUT
U_28d1a6fe62,O-4,RESIDENT,IN,BHIM,ISSUER_09,True,True,OFF,2025-10-11,STD,0.09,0.188,0.124,0.023,True,True,False,OUT
U_1606c916a3,O-2,RESIDENT,IN,GPAY,ISSUER_11,True,True,ON,2026-04-09,STD,0.768,0.084,0.373,-0.034,True,True,True,OUT
U_b018c0c5b3,O-2,RESIDENT,IN,GPAY,ISSUER_06,True,True,OFF,2025-02-09,STD,0.927,-0.261,0.182,-0.15,False,True,True,OUT
U_ffdc6c88bd,O-5,RESIDENT,IN,BHIM,ISSUER_06,True,True,ON,2025-01-28,STD,0.496,-0.23,0.782,-0.15,True,False,True,OUT
U_d228906015,O-6,RESIDENT,IN,PHONEPE,ISSUER_12,False,False,OFF,2025-05-05,STD,0.267,-0.079,0.879,-0.15,True,True,True,OUT
U_42cb0aa6d7,O-6,RESIDENT,IN,PHONEPE,ISSUER_09,True,False,OFF,2025-12-06,STD,0.296,0.331,0.396,-0.033,True,True,False,OUT
U_339a5c1a4f,O-2,RESIDENT,IN,PHONEPE,ISSUER_03,True,True,OFF,2026-02-17,STD,0.794,0.277,0.25,0.07,True,True,False,OUT
U_14beb1d95e,O-6,RESIDENT,IN,GPAY,ISSUER_01,False,False,OFF,2026-06-14,STD,0.24,-0.114,0.183,0.12,True,True,True,OUT
U_63f9fc6134,O-5,RESIDENT,IN,PHONEPE,ISSUER_04,True,True,OFF,2025-05-15,STD,0.424,-0.023,0.231,0.08,True,False,False,OUT
U_93ea693103,O-6,RESIDENT,IN,GPAY,ISSUER_09,False,False,OFF,2024-11-16,STD,0.384,0.241,0.257,0.167,True,False,False,OUT
U_1d2780430f,O-2,RESIDENT,IN,BHIM,ISSUER_04,True,True,OFF,2024-12-24,STD,0.699,0.012,0.349,-0.15,True,False,True,OUT
U_42416557c3,O-4,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,OFF,2025-03-13,STD,0.357,0.336,0.4,0.025,True,False,False,OUT
U_79b801c46b,O-6,RESIDENT,IN,GPAY,ISSUER_07,True,False,OFF,2024-08-18,STD,0.781,-0.024,0.32,0.026,True,True,False,OUT
U_bd5f060bf5,O-2,RESIDENT,IN,PHONEPE,ISSUER_05,True,True,ON,2026-03-21,STD,0.4,-0.316,0.756,-0.15,True,True,False,OUT
U_2ab07fe896,O-2,RESIDENT,IN,BHIM,ISSUER_05,True,False,OFF,2025-03-23,STD,0.546,0.072,0.338,-0.15,True,False,False,OUT
U_22b613d777,O-5,RESIDENT,IN,BHIM,ISSUER_02,True,True,OFF,2024-09-27,STD,0.834,-0.145,0.347,0.02,True,True,True,OUT
U_538d2c8fd3,O-2,RESIDENT,IN,GPAY,ISSUER_07,True,True,OFF,2024-11-14,STD,0.281,0.077,0.131,-0.073,False,True,True,OUT
U_fb29318287,O-1,RESIDENT,IN,GPAY,ISSUER_06,True,True,ON,2025-01-09,STD,0.682,0.594,0.039,0.32,True,False,False,OUT
U_c595868966,O-5,RESIDENT,IN,GPAY,ISSUER_04,True,True,OFF,2024-10-06,STD,0.175,-0.051,0.448,-0.091,True,True,False,OUT
U_b4de38d708,O-3,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,OFF,2025-12-16,STD,0.644,0.177,0.323,0.047,False,True,True,OUT
U_23232adc1f,O-3,RESIDENT,IN,GPAY,ISSUER_01,True,True,OFF,2026-01-31,STD,0.253,-0.184,0.223,0.125,True,True,False,OUT
U_70830d0610,O-1,RESIDENT,IN,GPAY,ISSUER_11,True,True,ON,2025-11-11,STD,0.537,0.319,0.161,-0.12,True,False,False,OUT
U_6fac22a369,O-5,RESIDENT,IN,BHIM,ISSUER_02,True,True,ON,2024-09-25,STD,0.482,0.444,0.239,-0.148,True,False,True,OUT
U_b5b74e801b,O-6,RESIDENT,IN,BHIM,ISSUER_02,False,False,OFF,2025-01-18,STD,0.195,0.13,0.344,0.115,True,False,False,OUT
U_958b1f9e07,O-1,RESIDENT,IN,GPAY,ISSUER_07,True,True,ON,2025-06-01,STD,0.386,0.296,0.185,-0.062,True,True,True,OUT
U_28dce7072e,O-3,RESIDENT,IN,GPAY,ISSUER_10,True,True,OFF,2025-08-07,STD,0.635,0.392,0.365,-0.147,True,True,True,OUT
U_23ef56ae3b,O-1,RESIDENT,IN,PHONEPE,ISSUER_03,True,False,ON,2026-07-29,STD,0.672,0.075,0.251,0.122,False,True,False,OUT
U_0c34465f55,O-1,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,ON,2024-11-18,STD,0.268,0.039,0.157,0.07,False,False,False,OUT
U_f7e3162742,O-2,RESIDENT,IN,PHONEPE,ISSUER_06,True,True,ON,2024-11-14,STD,0.153,0.192,0.181,-0.15,True,True,False,OUT
U_9ca4b40705,O-5,RESIDENT,IN,PHONEPE,ISSUER_02,True,True,OFF,2025-05-11,STD,0.372,0.102,0.395,0.096,True,False,False,OUT
U_6200224b31,O-6,RESIDENT,IN,GPAY,ISSUER_05,False,True,OFF,2026-04-12,STD,0.426,0.532,0.426,0.155,True,False,False,OUT
U_0fb2cd7a43,O-2,RESIDENT,IN,GPAY,ISSUER_07,True,True,OFF,2024-10-14,STD,0.515,0.207,0.22,-0.028,True,False,True,OUT
U_e499d12bb0,O-1,RESIDENT,IN,GPAY,ISSUER_10,True,True,ON,2026-07-06,STD,0.697,0.347,0.196,0.004,False,False,True,OUT
U_3a75f87265,O-2,RESIDENT,IN,BHIM,ISSUER_09,True,True,OFF,2026-03-30,STD,0.378,0.38,0.104,0.07,True,True,True,OUT
U_394094c4ff,O-4,RESIDENT,IN,PHONEPE,ISSUER_11,True,True,OFF,2025-05-31,STD,0.779,-0.038,0.563,0.235,True,True,False,OUT
U_39d2756373,O-2,RESIDENT,IN,PHONEPE,ISSUER_11,True,True,ON,2025-06-24,STD,0.68,-0.067,0.396,-0.064,True,False,True,OUT
U_91cf8971a9,O-2,RESIDENT,IN,BHIM,ISSUER_10,True,True,ON,2024-11-24,STD,0.43,0.363,0.39,-0.043,True,True,True,OUT
U_679c3d3d8d,O-5,RESIDENT,IN,BHIM,ISSUER_09,True,True,ON,2025-05-04,STD,0.28,-0.015,0.776,-0.15,True,True,False,OUT
U_ff93b88822,O-5,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,ON,2024-11-07,STD,0.382,0.034,0.31,-0.107,True,False,False,OUT
U_6ed78892fe,O-6,RESIDENT,IN,BHIM,ISSUER_09,False,True,OFF,2024-09-04,STD,0.506,0.049,0.279,0.239,True,False,False,OUT
U_e15f399d5c,O-2,RESIDENT,IN,PHONEPE,ISSUER_05,True,True,ON,2025-01-01,STD,0.378,0.32,0.202,0.07,True,True,True,OUT
U_2f02303349,O-6,RESIDENT,IN,PHONEPE,ISSUER_08,False,False,OFF,2024-09-17,STD,0.415,0.276,0.124,0.207,True,True,True,OUT
U_ffe2622a2c,O-6,RESIDENT,IN,BHIM,ISSUER_12,False,True,OFF,2025-01-01,STD,0.528,-0.023,0.678,-0.15,True,False,True,OUT
U_4d968bc274,O-4,RESIDENT,IN,GPAY,ISSUER_08,True,True,ON,2024-12-25,STD,0.588,0.385,0.351,0.154,True,False,False,OUT
U_a4b75aa882,O-3,RESIDENT,IN,PHONEPE,ISSUER_05,True,True,ON,2026-06-02,STD,0.723,-0.156,0.598,-0.15,True,True,True,OUT
U_86b91380fc,O-1,RESIDENT,IN,BHIM,ISSUER_12,True,True,ON,2024-10-05,STD,0.289,0.048,0.412,-0.013,True,True,True,OUT
U_7b198558c6,O-2,RESIDENT,IN,GPAY,ISSUER_10,True,True,ON,2026-01-01,STD,0.418,0.121,0.181,-0.001,False,True,True,OUT
U_d4116ce292,O-1,RESIDENT,IN,GPAY,ISSUER_11,True,True,ON,2024-11-13,STD,0.54,0.215,0.088,-0.072,True,True,True,OUT
U_781909a6d0,O-3,RESIDENT,IN,GPAY,ISSUER_01,True,True,ON,2024-09-05,STD,0.121,-0.162,0.394,0.044,True,True,True,OUT
U_e0ec1e9ef5,O-2,RESIDENT,IN,BHIM,ISSUER_10,True,True,ON,2024-09-26,STD,0.511,0.121,0.117,0.009,True,True,True,OUT
U_c09c2cf269,O-6,RESIDENT,IN,GPAY,ISSUER_04,False,False,OFF,2025-06-29,STD,0.606,0.225,0.301,0.009,False,True,True,OUT
U_083070c2e2,O-1,RESIDENT,IN,BHIM,ISSUER_11,True,True,ON,2024-10-11,STD,0.828,0.359,0.128,-0.115,True,True,True,OUT
U_59d69b4964,O-2,RESIDENT,IN,GPAY,ISSUER_06,True,True,OFF,2025-04-21,STD,0.47,-0.049,0.493,-0.101,True,True,True,OUT
U_51d81e7cac,O-5,RESIDENT,IN,BHIM,ISSUER_02,True,True,OFF,2026-05-21,STD,0.451,0.332,0.509,-0.057,True,True,True,OUT
U_d77b4fca02,O-4,RESIDENT,IN,BHIM,ISSUER_08,True,True,OFF,2025-04-10,STD,0.641,-0.11,0.372,-0.084,True,False,True,OUT
U_63f20e7589,O-1,RESIDENT,IN,GPAY,ISSUER_08,False,True,ON,2025-12-10,STD,0.521,0.04,0.402,-0.107,True,True,True,OUT
U_71c75df2fb,O-1,RESIDENT,IN,BHIM,ISSUER_03,True,True,ON,2025-12-27,STD,0.332,-0.248,0.634,-0.15,True,False,False,OUT
U_949cbcf9db,O-3,RESIDENT,IN,GPAY,ISSUER_12,True,True,OFF,2025-08-31,ELEVATED,0.693,0.056,0.279,0.037,True,False,False,OUT
U_dbd7bd122f,O-2,RESIDENT,IN,BHIM,ISSUER_02,True,True,ON,2024-11-29,STD,0.366,-0.01,0.237,0.16,True,False,True,OUT
U_a717ec374a,O-2,RESIDENT,IN,BHIM,ISSUER_12,True,True,ON,2024-11-28,STD,0.804,0.049,0.301,-0.037,True,False,True,OUT
U_d41e44cda2,O-5,RESIDENT,IN,PHONEPE,ISSUER_12,True,True,ON,2025-12-04,STD,0.504,-0.201,0.204,-0.115,True,True,False,OUT
U_50dff8a487,O-4,RESIDENT,IN,BHIM,ISSUER_12,True,True,ON,2026-01-03,STD,0.573,0.332,0.354,-0.144,True,True,True,OUT
U_7b64c41ba4,O-1,RESIDENT,IN,BHIM,ISSUER_11,True,True,ON,2025-04-23,STD,0.451,0.074,0.272,-0.068,True,False,False,OUT
U_d5b116426a,O-2,RESIDENT,IN,GPAY,ISSUER_06,True,True,OFF,2025-03-26,STD,0.593,-0.0,0.515,-0.004,True,True,True,OUT
U_3f7d0d2da8,O-5,RESIDENT,IN,PHONEPE,ISSUER_09,True,True,OFF,2026-02-02,STD,0.687,0.021,0.1,-0.07,False,True,False,OUT
U_9260e0d011,O-2,RESIDENT,IN,BHIM,ISSUER_02,True,True,OFF,2025-02-16,STD,0.467,0.28,0.343,-0.125,True,True,False,OUT
U_eaaafa8044,O-1,RESIDENT,IN,BHIM,ISSUER_08,True,True,ON,2024-12-17,STD,0.409,-0.039,0.162,0.052,True,True,True,OUT
U_f2c61b4c61,O-1,RESIDENT,IN,GPAY,ISSUER_12,True,False,ON,2025-06-30,STD,0.37,0.05,0.105,-0.091,True,True,True,OUT
U_27c63b910c,O-1,RESIDENT,IN,BHIM,ISSUER_09,True,True,ON,2026-02-16,STD,0.287,-0.188,0.792,-0.083,True,True,True,OUT
U_b20be1f3fd,O-3,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,ON,2025-01-30,STD,0.346,-0.03,0.679,0.062,True,True,False,OUT
U_78107847f5,O-3,RESIDENT,IN,GPAY,ISSUER_12,True,True,OFF,2026-03-17,STD,0.263,-0.194,0.623,0.037,True,True,True,OUT
U_0d6f923b03,O-4,RESIDENT,IN,GPAY,ISSUER_02,False,True,OFF,2025-08-29,STD,0.652,0.06,0.32,-0.138,True,False,True,OUT
U_6b2ffae409,O-5,RESIDENT,IN,GPAY,ISSUER_09,True,True,ON,2025-07-11,STD,0.282,0.283,0.299,-0.15,True,True,False,OUT
U_8bdb7e48ec,O-2,RESIDENT,IN,GPAY,ISSUER_11,True,True,ON,2026-01-06,STD,0.665,-0.067,0.328,-0.051,True,False,True,OUT
U_89a6441df3,O-2,RESIDENT,IN,GPAY,ISSUER_11,True,True,ON,2025-09-29,STD,0.676,-0.024,0.493,-0.15,True,False,False,OUT
U_f7427f30f9,O-3,RESIDENT,IN,GPAY,ISSUER_02,True,True,OFF,2026-04-01,STD,0.48,0.42,0.155,0.069,False,True,False,OUT
U_c135d90d4d,O-2,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,OFF,2026-02-05,STD,0.509,-0.138,0.427,0.046,True,True,False,OUT
U_b52910bdc2,O-2,RESIDENT,IN,BHIM,ISSUER_11,True,True,ON,2024-12-14,STD,0.917,0.285,0.274,0.047,True,True,False,OUT
U_20905bb61c,O-2,RESIDENT,IN,GPAY,ISSUER_12,True,True,OFF,2025-06-03,STD,0.429,-0.044,0.744,-0.15,True,True,False,OUT
U_4ab0ba0288,O-3,RESIDENT,IN,GPAY,ISSUER_12,True,True,ON,2025-06-25,STD,0.594,0.258,0.277,0.002,True,True,False,OUT
U_c9aa187473,O-2,RESIDENT,IN,GPAY,ISSUER_02,True,True,ON,2024-08-15,STD,0.527,0.103,0.082,0.246,False,True,True,OUT
U_5defe4d5c5,O-6,RESIDENT,IN,BHIM,ISSUER_08,False,False,OFF,2025-11-11,STD,0.716,0.114,0.171,0.044,True,True,True,OUT
U_42b64d63b0,O-4,RESIDENT,IN,PHONEPE,ISSUER_02,True,True,ON,2025-04-23,STD,0.723,-0.193,0.744,-0.107,True,True,True,OUT
U_1bf3ad1085,O-6,RESIDENT,IN,BHIM,ISSUER_01,False,False,OFF,2024-10-25,STD,0.314,0.184,0.083,-0.131,True,False,False,OUT
U_3b3d1cce66,O-1,RESIDENT,IN,GPAY,ISSUER_04,True,True,ON,2025-01-23,STD,0.753,-0.147,0.294,0.139,True,False,False,OUT
U_2783f9e1ac,O-3,RESIDENT,IN,BHIM,ISSUER_09,True,False,OFF,2025-12-09,STD,0.633,-0.318,0.445,-0.036,True,True,True,OUT
U_40cc000b62,O-2,RESIDENT,IN,BHIM,ISSUER_11,True,True,ON,2025-05-01,STD,0.619,0.024,0.128,0.142,True,True,True,OUT
U_4327709bfe,O-6,RESIDENT,IN,BHIM,ISSUER_03,False,False,OFF,2025-03-06,STD,0.231,-0.075,0.561,-0.15,True,False,False,OUT
U_cd8aca0d0f,O-2,RESIDENT,IN,PHONEPE,ISSUER_04,True,True,ON,2024-08-30,STD,0.633,0.211,0.229,0.09,True,True,True,OUT
U_86223564d3,O-4,RESIDENT,IN,BHIM,ISSUER_10,True,False,ON,2024-10-21,STD,0.748,0.172,0.234,-0.15,True,True,False,OUT
U_788d38bdf8,O-4,RESIDENT,IN,GPAY,ISSUER_11,True,True,OFF,2025-10-04,STD,0.325,0.108,0.069,0.24,True,True,True,OUT
U_5611a851bd,O-1,RESIDENT,IN,PHONEPE,ISSUER_06,True,True,ON,2025-07-09,STD,0.555,0.063,0.264,0.057,False,True,False,OUT
U_16cd001dff,O-2,RESIDENT,IN,BHIM,ISSUER_01,True,True,ON,2025-09-12,STD,0.395,0.272,0.262,0.004,False,True,True,OUT
U_90dfc111df,O-2,RESIDENT,IN,GPAY,ISSUER_07,False,True,ON,2026-02-16,STD,0.609,0.478,0.058,0.027,True,True,True,OUT
U_fcf499a691,O-6,RESIDENT,IN,BHIM,ISSUER_04,False,True,OFF,2026-02-23,STD,0.634,0.134,0.04,-0.065,True,True,False,OUT
U_ef80d2da67,O-2,RESIDENT,IN,PHONEPE,ISSUER_04,True,True,ON,2025-04-29,STD,0.12,0.114,0.268,0.057,True,False,False,OUT
U_6140d775dd,O-5,RESIDENT,IN,GPAY,ISSUER_09,True,True,OFF,2026-06-24,STD,0.941,0.181,0.26,-0.041,True,True,True,OUT
U_46657e7d32,O-6,RESIDENT,IN,PHONEPE,ISSUER_11,False,False,OFF,2025-10-22,STD,0.438,0.144,0.51,-0.117,True,True,False,OUT
U_51347fef36,O-6,RESIDENT,IN,PHONEPE,ISSUER_08,False,False,OFF,2025-02-07,STD,0.424,0.035,0.273,0.035,False,True,True,OUT
U_5815e79fbe,O-2,RESIDENT,IN,GPAY,ISSUER_08,True,True,OFF,2025-08-18,STD,0.596,0.281,0.203,0.009,True,False,False,OUT
U_c8c4c7b479,O-5,RESIDENT,IN,GPAY,ISSUER_02,True,True,ON,2025-11-14,STD,0.714,0.144,0.3,0.142,True,True,True,OUT
U_da785c6bd3,O-1,RESIDENT,IN,BHIM,ISSUER_11,True,False,ON,2026-05-13,STD,0.154,0.192,0.155,-0.115,True,False,False,OUT
U_7f9059c26d,O-1,RESIDENT,IN,BHIM,ISSUER_07,True,True,ON,2026-03-06,STD,0.32,0.16,0.114,0.102,True,False,True,OUT
U_58cb8e164b,O-2,RESIDENT,IN,GPAY,ISSUER_02,True,True,OFF,2026-07-22,STD,0.321,0.312,0.486,-0.064,True,True,True,OUT
U_c0d2c7210d,O-6,RESIDENT,IN,BHIM,ISSUER_04,False,False,OFF,2026-07-29,STD,0.659,-0.156,0.141,0.098,False,True,False,OUT
